Date,Close/Last,Volume,Open,High,Low,Brand
3/8/23,$139.71 ,138775,$139.49 ,$139.85 ,$138.98 ,TOYOTA
3/7/23,$139.08 ,152653,$141.28 ,$141.39 ,$138.75 ,TOYOTA
3/6/23,$140.13 ,175499,$140.11 ,$140.64 ,$139.96 ,TOYOTA
3/3/23,$139.83 ,244899,$138.57 ,$139.92 ,$138.40 ,TOYOTA
3/2/23,$137.27 ,145103,$136.12 ,$137.34 ,$136.08 ,TOYOTA
3/1/23,$136.53 ,190977,$136.66 ,$137.49 ,$136.50 ,TOYOTA
2/28/23,$135.92 ,212431,$136.11 ,$136.59 ,$135.88 ,TOYOTA
2/27/23,$136.25 ,192172,$137.00 ,$137.14 ,$135.96 ,TOYOTA
2/24/23,$136.05 ,218761,$137.20 ,$137.20 ,$135.48 ,TOYOTA
2/23/23,$138.95 ,198137,$139.03 ,$139.49 ,$138.15 ,TOYOTA
2/22/23,$138.65 ,178184,$138.70 ,$139.28 ,$138.29 ,TOYOTA
2/21/23,$139.18 ,324198,$140.16 ,$140.58 ,$138.73 ,TOYOTA
2/17/23,$142.85 ,145824,$142.08 ,$143.05 ,$141.82 ,TOYOTA
2/16/23,$142.70 ,303213,$141.40 ,$143.66 ,$141.32 ,TOYOTA
2/15/23,$140.97 ,388162,$140.41 ,$140.98 ,$140.06 ,TOYOTA
2/14/23,$142.65 ,230362,$142.80 ,$143.12 ,$141.55 ,TOYOTA
2/13/23,$143.86 ,197563,$142.95 ,$143.91 ,$142.56 ,TOYOTA
2/10/23,$143.42 ,230079,$143.67 ,$143.98 ,$142.51 ,TOYOTA
2/9/23,$144.83 ,334021,$146.36 ,$147.49 ,$144.69 ,TOYOTA
2/8/23,$143.83 ,192417,$144.00 ,$144.64 ,$143.31 ,TOYOTA
2/7/23,$144.64 ,166906,$143.52 ,$144.97 ,$143.06 ,TOYOTA
2/6/23,$143.79 ,172256,$144.00 ,$144.40 ,$142.97 ,TOYOTA
2/3/23,$144.71 ,248148,$145.62 ,$146.41 ,$144.45 ,TOYOTA
2/2/23,$146.62 ,299387,$147.00 ,$147.36 ,$144.61 ,TOYOTA
2/1/23,$148.58 ,213278,$146.58 ,$149.02 ,$146.58 ,TOYOTA
1/31/23,$147.11 ,145793,$146.30 ,$147.11 ,$145.88 ,TOYOTA
1/30/23,$145.18 ,182444,$146.00 ,$146.29 ,$145.09 ,TOYOTA
1/27/23,$147.16 ,171755,$146.00 ,$147.73 ,$145.74 ,TOYOTA
1/26/23,$145.47 ,137064,$145.52 ,$146.19 ,$144.41 ,TOYOTA
1/25/23,$146.15 ,244991,$145.98 ,$146.47 ,$145.21 ,TOYOTA
1/24/23,$146.01 ,143624,$150.40 ,$150.40 ,$145.00 ,TOYOTA
1/23/23,$146.03 ,231276,$145.77 ,$146.59 ,$145.12 ,TOYOTA
1/20/23,$146.11 ,269628,$144.92 ,$146.32 ,$144.50 ,TOYOTA
1/19/23,$144.18 ,245010,$144.88 ,$145.10 ,$143.62 ,TOYOTA
1/18/23,$145.51 ,305423,$148.00 ,$148.10 ,$145.07 ,TOYOTA
1/17/23,$144.77 ,383737,$144.65 ,$145.72 ,$144.27 ,TOYOTA
1/13/23,$140.30 ,291571,$140.42 ,$140.98 ,$139.52 ,TOYOTA
1/12/23,$142.36 ,242907,$142.26 ,$142.74 ,$140.71 ,TOYOTA
1/11/23,$138.85 ,251041,$139.67 ,$139.67 ,$138.63 ,TOYOTA
1/10/23,$139.14 ,231090,$139.00 ,$139.35 ,$138.17 ,TOYOTA
1/9/23,$139.94 ,230147,$139.31 ,$141.66 ,$139.24 ,TOYOTA
1/6/23,$138.97 ,164944,$136.14 ,$139.54 ,$135.91 ,TOYOTA
1/5/23,$135.52 ,178407,$135.72 ,$136.24 ,$134.67 ,TOYOTA
1/4/23,$137.19 ,467099,$138.21 ,$138.40 ,$136.65 ,TOYOTA
1/3/23,$138.28 ,309833,$137.96 ,$138.47 ,$137.02 ,TOYOTA
12/30/22,$136.58 ,168810,$136.88 ,$137.40 ,$136.00 ,TOYOTA
12/29/22,$137.41 ,249482,$135.94 ,$137.49 ,$135.91 ,TOYOTA
12/28/22,$134.13 ,236940,$136.00 ,$136.77 ,$133.90 ,TOYOTA
12/27/22,$136.16 ,137626,$136.12 ,$136.97 ,$135.84 ,TOYOTA
12/23/22,$137.14 ,149383,$137.04 ,$137.76 ,$136.19 ,TOYOTA
12/22/22,$137.00 ,211641,$138.28 ,$138.43 ,$135.88 ,TOYOTA
12/21/22,$137.46 ,238728,$137.11 ,$137.81 ,$136.69 ,TOYOTA
12/20/22,$138.83 ,178322,$138.89 ,$140.24 ,$138.77 ,TOYOTA
12/19/22,$139.61 ,191516,$140.00 ,$140.80 ,$138.86 ,TOYOTA
12/16/22,$140.43 ,170211,$140.28 ,$141.51 ,$140.04 ,TOYOTA
12/15/22,$141.66 ,151775,$143.22 ,$143.82 ,$141.06 ,TOYOTA
12/14/22,$144.65 ,170415,$146.01 ,$146.37 ,$143.80 ,TOYOTA
12/13/22,$144.50 ,167119,$146.84 ,$147.34 ,$144.33 ,TOYOTA
12/12/22,$144.12 ,130768,$143.62 ,$144.21 ,$142.75 ,TOYOTA
12/9/22,$143.34 ,127868,$142.49 ,$144.21 ,$142.49 ,TOYOTA
12/8/22,$142.28 ,141031,$142.00 ,$142.38 ,$141.62 ,TOYOTA
12/7/22,$141.86 ,208218,$141.75 ,$143.03 ,$141.35 ,TOYOTA
12/6/22,$141.09 ,242564,$142.88 ,$142.88 ,$140.20 ,TOYOTA
12/5/22,$143.19 ,223634,$144.76 ,$144.80 ,$142.65 ,TOYOTA
12/2/22,$146.53 ,164940,$145.56 ,$146.61 ,$144.99 ,TOYOTA
12/1/22,$147.66 ,199536,$147.22 ,$148.24 ,$146.58 ,TOYOTA
11/30/22,$147.69 ,171526,$145.44 ,$147.87 ,$144.85 ,TOYOTA
11/29/22,$145.40 ,170270,$145.26 ,$146.18 ,$144.87 ,TOYOTA
11/28/22,$146.51 ,140926,$146.84 ,$147.70 ,$146.32 ,TOYOTA
11/25/22,$148.27 ,95589,$147.00 ,$148.65 ,$146.94 ,TOYOTA
11/23/22,$146.71 ,198875,$146.06 ,$146.71 ,$145.25 ,TOYOTA
11/22/22,$145.33 ,179876,$144.63 ,$145.50 ,$144.30 ,TOYOTA
11/21/22,$142.16 ,161228,$142.78 ,$142.93 ,$141.95 ,TOYOTA
11/18/22,$143.19 ,130314,$143.08 ,$143.51 ,$142.63 ,TOYOTA
11/17/22,$142.93 ,129795,$141.21 ,$142.96 ,$141.10 ,TOYOTA
11/16/22,$142.12 ,122266,$143.15 ,$143.24 ,$141.82 ,TOYOTA
11/15/22,$143.75 ,183438,$144.68 ,$144.97 ,$142.93 ,TOYOTA
11/14/22,$142.12 ,191554,$142.28 ,$143.40 ,$141.69 ,TOYOTA
11/11/22,$143.26 ,144386,$142.17 ,$143.46 ,$141.51 ,TOYOTA
11/10/22,$140.52 ,211315,$137.59 ,$140.57 ,$137.56 ,TOYOTA
11/9/22,$134.53 ,194951,$136.00 ,$136.10 ,$134.10 ,TOYOTA
11/8/22,$137.50 ,183951,$137.36 ,$138.65 ,$136.65 ,TOYOTA
11/7/22,$137.26 ,216496,$136.83 ,$137.53 ,$135.90 ,TOYOTA
11/4/22,$137.35 ,209994,$136.00 ,$137.68 ,$135.60 ,TOYOTA
11/3/22,$135.25 ,212274,$135.19 ,$136.28 ,$134.23 ,TOYOTA
11/2/22,$135.39 ,215943,$136.65 ,$138.20 ,$135.25 ,TOYOTA
11/1/22,$135.16 ,251053,$138.00 ,$138.00 ,$134.47 ,TOYOTA
10/31/22,$138.81 ,216768,$138.58 ,$139.32 ,$137.57 ,TOYOTA
10/28/22,$139.52 ,207836,$137.68 ,$139.79 ,$137.55 ,TOYOTA
10/27/22,$136.47 ,194513,$137.05 ,$137.75 ,$136.39 ,TOYOTA
10/26/22,$137.93 ,185610,$136.89 ,$138.89 ,$136.83 ,TOYOTA
10/25/22,$137.07 ,193083,$135.88 ,$137.91 ,$135.78 ,TOYOTA
10/24/22,$134.74 ,188352,$133.63 ,$135.10 ,$133.14 ,TOYOTA
10/21/22,$133.76 ,313624,$131.69 ,$133.92 ,$131.34 ,TOYOTA
10/20/22,$133.24 ,172043,$133.64 ,$134.80 ,$132.80 ,TOYOTA
10/19/22,$132.97 ,176115,$133.58 ,$133.89 ,$132.09 ,TOYOTA
10/18/22,$134.26 ,350584,$135.26 ,$135.31 ,$133.22 ,TOYOTA
10/17/22,$136.16 ,206511,$135.85 ,$136.80 ,$135.85 ,TOYOTA
10/14/22,$134.11 ,303559,$136.40 ,$136.40 ,$134.04 ,TOYOTA
10/13/22,$136.38 ,294000,$133.27 ,$136.80 ,$132.50 ,TOYOTA
10/12/22,$135.00 ,214891,$135.55 ,$136.31 ,$135.00 ,TOYOTA
10/11/22,$135.06 ,282391,$134.12 ,$136.85 ,$134.12 ,TOYOTA
10/10/22,$134.86 ,294220,$135.76 ,$135.76 ,$134.26 ,TOYOTA
10/7/22,$135.85 ,292348,$136.33 ,$136.84 ,$135.21 ,TOYOTA
10/6/22,$136.17 ,246216,$136.35 ,$137.12 ,$136.01 ,TOYOTA
10/5/22,$138.09 ,193066,$137.54 ,$138.52 ,$136.37 ,TOYOTA
10/4/22,$139.85 ,325460,$138.35 ,$140.18 ,$138.27 ,TOYOTA
10/3/22,$135.59 ,368819,$134.15 ,$136.20 ,$133.80 ,TOYOTA
9/30/22,$130.29 ,424944,$134.21 ,$134.43 ,$130.07 ,TOYOTA
9/29/22,$133.76 ,421077,$135.11 ,$135.15 ,$132.55 ,TOYOTA
9/28/22,$136.89 ,213092,$134.76 ,$137.44 ,$134.35 ,TOYOTA
9/27/22,$135.74 ,303405,$136.89 ,$137.23 ,$134.84 ,TOYOTA
9/26/22,$135.62 ,265804,$136.13 ,$137.41 ,$135.10 ,TOYOTA
9/23/22,$137.28 ,475738,$137.60 ,$137.61 ,$135.84 ,TOYOTA
9/22/22,$139.05 ,388351,$140.72 ,$141.50 ,$138.12 ,TOYOTA
9/21/22,$137.58 ,238254,$139.50 ,$140.00 ,$137.57 ,TOYOTA
9/20/22,$140.73 ,276914,$141.60 ,$142.15 ,$140.20 ,TOYOTA
9/19/22,$141.45 ,238482,$140.12 ,$141.68 ,$140.00 ,TOYOTA
9/16/22,$140.74 ,212479,$140.32 ,$141.26 ,$140.19 ,TOYOTA
9/15/22,$140.45 ,239892,$141.16 ,$142.36 ,$140.24 ,TOYOTA
9/14/22,$141.47 ,199519,$141.54 ,$142.71 ,$140.82 ,TOYOTA
9/13/22,$140.23 ,265736,$142.49 ,$142.95 ,$140.20 ,TOYOTA
9/12/22,$145.04 ,228666,$144.66 ,$145.89 ,$144.66 ,TOYOTA
9/9/22,$145.59 ,159385,$146.03 ,$146.03 ,$145.20 ,TOYOTA
9/8/22,$144.13 ,264479,$142.61 ,$144.26 ,$142.47 ,TOYOTA
9/7/22,$143.34 ,311232,$141.99 ,$143.51 ,$140.96 ,TOYOTA
9/6/22,$143.94 ,232272,$145.00 ,$145.33 ,$143.28 ,TOYOTA
9/2/22,$145.56 ,189666,$147.55 ,$147.87 ,$145.08 ,TOYOTA
9/1/22,$146.80 ,268599,$147.61 ,$147.87 ,$145.61 ,TOYOTA
8/31/22,$149.37 ,293438,$150.55 ,$151.04 ,$149.32 ,TOYOTA
8/30/22,$150.17 ,290758,$152.65 ,$152.77 ,$149.55 ,TOYOTA
8/29/22,$151.77 ,173840,$151.22 ,$152.48 ,$151.20 ,TOYOTA
8/26/22,$151.77 ,207526,$155.15 ,$155.50 ,$151.73 ,TOYOTA
8/25/22,$156.00 ,112884,$155.00 ,$156.00 ,$154.53 ,TOYOTA
8/24/22,$154.50 ,220615,$153.40 ,$155.15 ,$153.21 ,TOYOTA
8/23/22,$153.48 ,185602,$153.74 ,$155.28 ,$153.48 ,TOYOTA
8/22/22,$154.32 ,206018,$155.60 ,$155.95 ,$153.95 ,TOYOTA
8/19/22,$156.46 ,184333,$157.67 ,$157.97 ,$156.12 ,TOYOTA
8/18/22,$159.13 ,163409,$159.48 ,$159.77 ,$158.78 ,TOYOTA
8/17/22,$160.77 ,148133,$160.08 ,$161.68 ,$159.81 ,TOYOTA
8/16/22,$159.42 ,191545,$159.30 ,$159.93 ,$158.58 ,TOYOTA
8/15/22,$160.46 ,142386,$160.90 ,$160.90 ,$159.42 ,TOYOTA
8/12/22,$161.31 ,203720,$160.05 ,$161.61 ,$159.24 ,TOYOTA
8/11/22,$158.60 ,124556,$158.88 ,$159.73 ,$158.28 ,TOYOTA
8/10/22,$157.89 ,243116,$156.00 ,$158.35 ,$155.17 ,TOYOTA
8/9/22,$152.94 ,289163,$155.00 ,$156.00 ,$152.46 ,TOYOTA
8/8/22,$156.20 ,259938,$157.00 ,$157.29 ,$156.04 ,TOYOTA
8/5/22,$157.31 ,233253,$157.61 ,$158.02 ,$156.25 ,TOYOTA
8/4/22,$156.66 ,398509,$157.25 ,$158.19 ,$156.63 ,TOYOTA
8/3/22,$163.13 ,190939,$162.84 ,$163.88 ,$161.25 ,TOYOTA
8/2/22,$163.66 ,215906,$164.30 ,$165.20 ,$163.52 ,TOYOTA
8/1/22,$166.77 ,248671,$165.58 ,$167.04 ,$165.58 ,TOYOTA
7/29/22,$162.59 ,293716,$159.95 ,$162.78 ,$159.34 ,TOYOTA
7/28/22,$159.51 ,176719,$158.70 ,$159.80 ,$157.70 ,TOYOTA
7/27/22,$160.05 ,129326,$158.93 ,$160.40 ,$158.00 ,TOYOTA
7/26/22,$158.06 ,154507,$158.81 ,$159.07 ,$157.93 ,TOYOTA
7/25/22,$159.42 ,111667,$160.05 ,$160.05 ,$158.88 ,TOYOTA
7/22/22,$160.30 ,133392,$160.59 ,$161.17 ,$159.72 ,TOYOTA
7/21/22,$159.18 ,199242,$158.53 ,$159.42 ,$158.09 ,TOYOTA
7/20/22,$157.90 ,255098,$159.60 ,$159.68 ,$157.40 ,TOYOTA
7/19/22,$160.42 ,321440,$159.17 ,$160.54 ,$158.75 ,TOYOTA
7/18/22,$156.75 ,228042,$157.00 ,$158.13 ,$156.38 ,TOYOTA
7/15/22,$156.70 ,204339,$155.69 ,$156.85 ,$154.93 ,TOYOTA
7/14/22,$153.14 ,248563,$154.42 ,$154.42 ,$152.18 ,TOYOTA
7/13/22,$155.44 ,120436,$154.05 ,$155.97 ,$153.91 ,TOYOTA
7/12/22,$155.43 ,179420,$154.66 ,$156.45 ,$154.53 ,TOYOTA
7/11/22,$155.17 ,159743,$156.60 ,$156.62 ,$155.03 ,TOYOTA
7/8/22,$156.76 ,159136,$156.42 ,$157.33 ,$156.20 ,TOYOTA
7/7/22,$157.15 ,241763,$155.11 ,$157.17 ,$155.02 ,TOYOTA
7/6/22,$152.83 ,223528,$153.61 ,$153.61 ,$152.14 ,TOYOTA
7/5/22,$154.67 ,208561,$153.15 ,$154.71 ,$152.60 ,TOYOTA
7/1/22,$155.47 ,178273,$152.89 ,$155.59 ,$152.82 ,TOYOTA
6/30/22,$154.17 ,147296,$153.66 ,$154.63 ,$152.40 ,TOYOTA
6/29/22,$155.67 ,108300,$156.40 ,$156.43 ,$155.22 ,TOYOTA
6/28/22,$157.11 ,225728,$159.26 ,$160.82 ,$157.02 ,TOYOTA
6/27/22,$156.53 ,207999,$157.69 ,$157.94 ,$156.35 ,TOYOTA
6/24/22,$159.08 ,178797,$157.88 ,$159.08 ,$157.30 ,TOYOTA
6/23/22,$157.52 ,176348,$157.85 ,$158.61 ,$156.28 ,TOYOTA
6/22/22,$159.14 ,166724,$156.93 ,$160.00 ,$156.93 ,TOYOTA
6/21/22,$159.09 ,319704,$157.32 ,$159.63 ,$157.32 ,TOYOTA
6/17/22,$153.95 ,397944,$154.15 ,$154.44 ,$152.39 ,TOYOTA
6/16/22,$154.46 ,461556,$156.44 ,$156.70 ,$153.52 ,TOYOTA
6/15/22,$156.75 ,210977,$155.09 ,$157.43 ,$154.31 ,TOYOTA
6/14/22,$155.16 ,265939,$155.50 ,$156.18 ,$154.13 ,TOYOTA
6/13/22,$155.50 ,339474,$157.60 ,$157.74 ,$155.14 ,TOYOTA
6/10/22,$161.30 ,241620,$162.50 ,$162.96 ,$161.29 ,TOYOTA
6/9/22,$164.51 ,126879,$166.03 ,$166.99 ,$164.51 ,TOYOTA
6/8/22,$165.35 ,179588,$166.45 ,$166.68 ,$164.99 ,TOYOTA
6/7/22,$166.25 ,192024,$164.81 ,$166.42 ,$164.68 ,TOYOTA
6/6/22,$165.58 ,157614,$167.28 ,$167.41 ,$165.32 ,TOYOTA
6/3/22,$164.81 ,261836,$166.12 ,$166.12 ,$164.11 ,TOYOTA
6/2/22,$170.24 ,148317,$169.16 ,$170.37 ,$168.17 ,TOYOTA
6/1/22,$168.70 ,194141,$169.67 ,$169.87 ,$167.47 ,TOYOTA
5/31/22,$166.37 ,253408,$167.21 ,$167.21 ,$165.50 ,TOYOTA
5/27/22,$166.83 ,229413,$165.42 ,$166.87 ,$165.24 ,TOYOTA
5/26/22,$165.53 ,233319,$164.00 ,$166.10 ,$163.70 ,TOYOTA
5/25/22,$161.03 ,255987,$159.65 ,$161.88 ,$159.65 ,TOYOTA
5/24/22,$160.60 ,221650,$160.44 ,$161.13 ,$159.68 ,TOYOTA
5/23/22,$161.35 ,250076,$160.57 ,$162.27 ,$160.28 ,TOYOTA
5/20/22,$158.66 ,422603,$159.19 ,$160.03 ,$156.18 ,TOYOTA
5/19/22,$155.89 ,492723,$155.26 ,$157.12 ,$155.25 ,TOYOTA
5/18/22,$155.48 ,342006,$158.44 ,$158.76 ,$155.27 ,TOYOTA
5/17/22,$159.98 ,273494,$159.13 ,$160.22 ,$158.92 ,TOYOTA
5/16/22,$159.21 ,201539,$159.43 ,$160.02 ,$157.95 ,TOYOTA
5/13/22,$161.33 ,246224,$159.95 ,$162.13 ,$159.63 ,TOYOTA
5/12/22,$158.54 ,517146,$157.20 ,$159.70 ,$156.96 ,TOYOTA
5/11/22,$157.06 ,464446,$161.45 ,$162.27 ,$157.05 ,TOYOTA
5/10/22,$166.45 ,317375,$168.85 ,$169.70 ,$165.21 ,TOYOTA
5/9/22,$168.47 ,366347,$170.49 ,$171.40 ,$168.25 ,TOYOTA
5/6/22,$173.30 ,293461,$173.08 ,$174.31 ,$171.46 ,TOYOTA
5/5/22,$169.93 ,331722,$173.48 ,$173.83 ,$168.90 ,TOYOTA
5/4/22,$174.85 ,204804,$172.02 ,$175.14 ,$170.70 ,TOYOTA
5/3/22,$172.06 ,163584,$170.70 ,$172.74 ,$170.70 ,TOYOTA
5/2/22,$170.69 ,178566,$170.37 ,$171.00 ,$168.34 ,TOYOTA
4/29/22,$171.00 ,139174,$172.89 ,$174.72 ,$170.77 ,TOYOTA
4/28/22,$172.97 ,298324,$170.65 ,$173.82 ,$169.18 ,TOYOTA
4/27/22,$168.04 ,204318,$167.50 ,$169.90 ,$167.50 ,TOYOTA
4/26/22,$166.82 ,293269,$169.56 ,$170.63 ,$166.82 ,TOYOTA
4/25/22,$172.16 ,185799,$169.98 ,$172.25 ,$169.48 ,TOYOTA
4/22/22,$169.53 ,185664,$172.47 ,$172.58 ,$169.35 ,TOYOTA
4/21/22,$173.67 ,189501,$177.09 ,$177.43 ,$173.52 ,TOYOTA
4/20/22,$175.45 ,253634,$175.69 ,$176.88 ,$174.97 ,TOYOTA
4/19/22,$171.45 ,195399,$170.00 ,$171.65 ,$169.71 ,TOYOTA
4/18/22,$170.27 ,281395,$169.48 ,$170.89 ,$169.30 ,TOYOTA
4/14/22,$167.26 ,196374,$169.30 ,$170.50 ,$167.11 ,TOYOTA
4/13/22,$168.44 ,264455,$166.81 ,$168.84 ,$166.81 ,TOYOTA
4/12/22,$165.73 ,452295,$166.92 ,$168.12 ,$165.13 ,TOYOTA
4/11/22,$169.64 ,313481,$169.74 ,$171.46 ,$168.80 ,TOYOTA
4/8/22,$170.78 ,366450,$170.00 ,$172.03 ,$169.58 ,TOYOTA
4/7/22,$174.49 ,257516,$174.51 ,$175.55 ,$172.77 ,TOYOTA
4/6/22,$176.52 ,227753,$176.30 ,$177.69 ,$175.51 ,TOYOTA
4/5/22,$177.66 ,242445,$181.50 ,$181.67 ,$177.50 ,TOYOTA
4/4/22,$182.58 ,261234,$181.00 ,$183.13 ,$180.41 ,TOYOTA
4/1/22,$180.37 ,148546,$180.31 ,$180.94 ,$178.73 ,TOYOTA
3/31/22,$180.25 ,230394,$181.82 ,$182.34 ,$180.24 ,TOYOTA
3/30/22,$180.62 ,179504,$182.25 ,$182.71 ,$180.10 ,TOYOTA
3/29/22,$184.81 ,393653,$183.74 ,$186.00 ,$183.74 ,TOYOTA
3/28/22,$177.85 ,240078,$178.27 ,$179.20 ,$177.13 ,TOYOTA
3/25/22,$178.43 ,231890,$179.87 ,$180.40 ,$177.62 ,TOYOTA
3/24/22,$180.27 ,299896,$180.08 ,$180.53 ,$178.76 ,TOYOTA
3/23/22,$175.78 ,419465,$176.98 ,$178.61 ,$175.78 ,TOYOTA
3/22/22,$172.82 ,229078,$171.80 ,$173.69 ,$171.36 ,TOYOTA
3/21/22,$171.80 ,233458,$171.90 ,$172.96 ,$171.22 ,TOYOTA
3/18/22,$171.70 ,178983,$170.97 ,$171.74 ,$169.89 ,TOYOTA
3/17/22,$171.74 ,300287,$170.05 ,$172.14 ,$168.52 ,TOYOTA
3/16/22,$171.89 ,384402,$169.88 ,$171.99 ,$168.77 ,TOYOTA
3/15/22,$165.93 ,388180,$165.20 ,$166.32 ,$164.26 ,TOYOTA
3/14/22,$161.09 ,389528,$162.50 ,$163.35 ,$160.61 ,TOYOTA
3/11/22,$158.27 ,356034,$160.74 ,$161.62 ,$158.17 ,TOYOTA
3/10/22,$164.43 ,392732,$165.38 ,$165.38 ,$162.52 ,TOYOTA
3/9/22,$164.05 ,438832,$164.21 ,$165.63 ,$162.80 ,TOYOTA
3/8/22,$156.34 ,739550,$159.01 ,$159.99 ,$155.05 ,TOYOTA
3/7/22,$160.17 ,569780,$163.76 ,$164.62 ,$160.00 ,TOYOTA
3/4/22,$170.75 ,335308,$170.84 ,$171.08 ,$169.09 ,TOYOTA
3/3/22,$176.09 ,289506,$178.22 ,$178.48 ,$174.82 ,TOYOTA
3/2/22,$179.15 ,342094,$177.07 ,$179.76 ,$177.07 ,TOYOTA
3/1/22,$181.71 ,305553,$183.83 ,$185.10 ,$180.85 ,TOYOTA
2/28/22,$182.95 ,321990,$184.47 ,$184.88 ,$181.65 ,TOYOTA
2/25/22,$185.38 ,228292,$183.90 ,$185.73 ,$183.26 ,TOYOTA
2/24/22,$182.23 ,363111,$177.02 ,$182.55 ,$176.68 ,TOYOTA
2/23/22,$183.84 ,242279,$187.73 ,$188.59 ,$183.67 ,TOYOTA
2/22/22,$185.64 ,202376,$187.04 ,$187.47 ,$184.40 ,TOYOTA
2/18/22,$188.97 ,183083,$188.87 ,$189.29 ,$187.51 ,TOYOTA
2/17/22,$186.54 ,192221,$188.00 ,$188.53 ,$186.13 ,TOYOTA
2/16/22,$190.30 ,206995,$190.11 ,$190.90 ,$189.21 ,TOYOTA
2/15/22,$189.40 ,227517,$189.24 ,$190.06 ,$188.44 ,TOYOTA
2/14/22,$188.97 ,259562,$190.00 ,$190.50 ,$187.83 ,TOYOTA
2/11/22,$192.71 ,230027,$194.45 ,$196.20 ,$191.91 ,TOYOTA
2/10/22,$194.41 ,421090,$195.00 ,$197.30 ,$194.25 ,TOYOTA
2/9/22,$201.37 ,342545,$202.12 ,$203.95 ,$200.39 ,TOYOTA
2/8/22,$200.32 ,288557,$200.00 ,$200.73 ,$198.01 ,TOYOTA
2/7/22,$197.24 ,177994,$198.15 ,$198.41 ,$196.53 ,TOYOTA
2/4/22,$196.88 ,267494,$198.06 ,$198.24 ,$194.77 ,TOYOTA
2/3/22,$199.53 ,299111,$199.98 ,$201.46 ,$199.24 ,TOYOTA
