Date,Close/Last,Volume,Open,High,Low
12/15/2021,$1.72,74188,$1.62,$1.77,$1.601
12/14/2021,$1.66,142965,$1.88,$1.88,$1.59
12/13/2021,$1.92,214981,$1.83,$2.02,$1.71
12/10/2021,$1.81,29101,$1.90,$1.90,$1.76
12/09/2021,$1.87,22213,$1.88,$1.90,$1.8601
12/08/2021,$1.87,31100,$1.83,$1.87,$1.7752
12/07/2021,$1.78,82188,$1.75,$1.80,$1.69
12/06/2021,$1.69,50583,$1.70,$1.70,$1.63
12/03/2021,$1.64,71103,$1.73,$1.78,$1.60
12/02/2021,$1.71,120201,$1.77,$1.80,$1.68
12/01/2021,$1.81,61119,$1.81,$1.8979,$1.80
11/30/2021,$1.835,48076,$1.80,$1.85,$1.79
11/29/2021,$1.85,63504,$1.87,$1.89,$1.85
11/26/2021,$1.87,94207,$1.86,$1.92,$1.80
11/24/2021,$1.86,82436,$1.87,$1.90,$1.8101
11/23/2021,$1.88,57296,$1.92,$1.95,$1.87
11/22/2021,$1.96,92637,$2.05,$2.05,$1.91
11/19/2021,$1.99,102039,$2.09,$2.1093,$1.9115
11/18/2021,$2.06,132399,$1.87,$2.09,$1.86
11/17/2021,$1.85,193133,$2.01,$2.0493,$1.85
11/16/2021,$2.10,124811,$2.18,$2.18,$2.03
11/15/2021,$2.13,150068,$2.21,$2.24,$2.10
11/12/2021,$2.23,63218,$2.21,$2.2499,$2.19
11/11/2021,$2.20,77142,$2.23,$2.2389,$2.18
11/10/2021,$2.25,98129,$2.33,$2.36,$2.23
11/09/2021,$2.32,157802,$2.30,$2.39,$2.2401
11/08/2021,$2.27,111571,$2.29,$2.30,$2.20
11/05/2021,$2.22,60886,$2.24,$2.279,$2.20
11/04/2021,$2.21,284470,$2.3017,$2.4356,$2.18
11/03/2021,$2.29,75525,$2.21,$2.34,$2.20
11/02/2021,$2.23,88606,$2.25,$2.28,$2.15
11/01/2021,$2.23,150661,$2.25,$2.2897,$2.18
10/29/2021,$2.26,97013,$2.34,$2.36,$2.2504
10/28/2021,$2.31,209138,$2.16,$2.40,$2.16
10/27/2021,$2.17,45164,$2.21,$2.2399,$2.17
10/26/2021,$2.25,42925,$2.30,$2.30,$2.22
10/25/2021,$2.27,54299,$2.23,$2.30,$2.22
10/22/2021,$2.29,55938,$2.22,$2.29,$2.17
10/21/2021,$2.27,147091,$2.15,$2.3078,$2.15
10/20/2021,$2.19,23587,$2.20,$2.20,$2.1701
10/19/2021,$2.21,46140,$2.17,$2.23,$2.1172
10/18/2021,$2.135,47974,$2.09,$2.1807,$2.09
10/15/2021,$2.19,28308,$2.21,$2.21,$2.1514
10/14/2021,$2.17,35337,$2.16,$2.1977,$2.135
10/13/2021,$2.18,74528,$2.11,$2.1899,$2.11
10/12/2021,$2.14,39276,$2.15,$2.1799,$2.10
10/11/2021,$2.18,28775,$2.21,$2.21,$2.10
10/08/2021,$2.20,30022,$2.22,$2.22,$2.16
10/07/2021,$2.22,40889,$2.30,$2.30,$2.17
10/06/2021,$2.17,64449,$2.23,$2.23,$2.12
10/05/2021,$2.23,53985,$2.25,$2.29,$2.19
10/04/2021,$2.26,47785,$2.36,$2.36,$2.25
10/01/2021,$2.32,49424,$2.43,$2.459,$2.29
09/30/2021,$2.39,52996,$2.32,$2.40,$2.29
09/29/2021,$2.35,84080,$2.46,$2.46,$2.28
09/28/2021,$2.52,461340,$2.35,$2.68,$2.32
09/27/2021,$2.29,42832,$2.25,$2.3274,$2.2101
09/24/2021,$2.26,36101,$2.27,$2.299,$2.24
09/23/2021,$2.28,85551,$2.20,$2.31,$2.18
09/22/2021,$2.28,88920,$2.18,$2.34,$2.18
09/21/2021,$2.20,101611,$2.19,$2.23,$2.15
09/20/2021,$2.18,99485,$2.19,$2.23,$2.08
09/17/2021,$2.26,70143,$2.30,$2.30,$2.23
09/16/2021,$2.305,39079,$2.34,$2.35,$2.27
09/15/2021,$2.34,35255,$2.33,$2.35,$2.2627
09/14/2021,$2.31,44737,$2.35,$2.3952,$2.281
09/13/2021,$2.38,42217,$2.38,$2.4199,$2.3553
09/10/2021,$2.41,49139,$2.49,$2.49,$2.36
09/09/2021,$2.39,54230,$2.41,$2.46,$2.36
09/08/2021,$2.44,48009,$2.49,$2.5225,$2.365
09/07/2021,$2.45,62738,$2.55,$2.55,$2.44
09/03/2021,$2.52,48007,$2.50,$2.58,$2.49
09/02/2021,$2.51,74725,$2.48,$2.56,$2.48
09/01/2021,$2.50,137030,$2.60,$2.63,$2.4801
08/31/2021,$2.60,157507,$2.51,$2.64,$2.48
08/30/2021,$2.54,90574,$2.62,$2.69,$2.53
08/27/2021,$2.65,130644,$2.57,$2.70,$2.54
08/26/2021,$2.54,41672,$2.62,$2.62,$2.51
08/25/2021,$2.58,45897,$2.60,$2.65,$2.58
08/24/2021,$2.62,100717,$2.46,$2.65,$2.46
08/23/2021,$2.46,53083,$2.46,$2.49,$2.43
08/20/2021,$2.42,44693,$2.40,$2.45,$2.35
08/19/2021,$2.35,53764,$2.37,$2.43,$2.33
08/18/2021,$2.41,72736,$2.39,$2.50,$2.3223
08/17/2021,$2.43,96422,$2.48,$2.49,$2.34
08/16/2021,$2.52,46411,$2.56,$2.56,$2.48
08/13/2021,$2.60,87518,$2.60,$2.61,$2.45
08/12/2021,$2.56,76083,$2.66,$2.66,$2.55
08/11/2021,$2.61,53784,$2.66,$2.66,$2.57
08/10/2021,$2.68,42290,$2.67,$2.68,$2.6108
08/09/2021,$2.68,60361,$2.73,$2.73,$2.66
08/06/2021,$2.73,56639,$2.67,$2.7399,$2.6369
08/05/2021,$2.68,76760,$2.57,$2.71,$2.57
08/04/2021,$2.57,51501,$2.58,$2.60,$2.54
08/03/2021,$2.61,62926,$2.64,$2.64,$2.55
08/02/2021,$2.63,82306,$2.63,$2.68,$2.5701
07/30/2021,$2.62,41045,$2.72,$2.7248,$2.62
07/29/2021,$2.78,149507,$2.57,$2.78,$2.57
07/28/2021,$2.56,54991,$2.63,$2.63,$2.52
07/27/2021,$2.62,56606,$2.59,$2.63,$2.51
07/26/2021,$2.59,79334,$2.51,$2.64,$2.51
07/23/2021,$2.58,96662,$2.66,$2.66,$2.54
07/22/2021,$2.66,70349,$2.73,$2.73,$2.60
07/21/2021,$2.73,179299,$2.66,$2.759,$2.66
07/20/2021,$2.66,162249,$2.70,$2.706,$2.59
07/19/2021,$2.74,143220,$2.50,$2.74,$2.46
07/16/2021,$2.535,86754,$2.57,$2.58,$2.50
07/15/2021,$2.60,144096,$2.64,$2.65,$2.51
07/14/2021,$2.67,120104,$2.81,$2.81,$2.60
07/13/2021,$2.74,119044,$2.82,$2.83,$2.7001
07/12/2021,$2.87,216505,$2.80,$2.88,$2.655
07/09/2021,$2.77,149169,$2.80,$2.88,$2.72
07/08/2021,$2.79,192520,$2.84,$2.84,$2.62
07/07/2021,$2.875,306556,$3.07,$3.1498,$2.82
07/06/2021,$3.07,315819,$3.20,$3.20,$3.02
07/02/2021,$3.13,1269208,$3.02,$3.34,$3.0082
07/01/2021,$2.98,77316,$2.93,$3.03,$2.93
06/30/2021,$2.96,88515,$2.99,$3.00,$2.90
06/29/2021,$2.96,103770,$2.98,$3.04,$2.95
06/28/2021,$2.98,176585,$3.11,$3.15,$2.93
06/25/2021,$3.07,143070,$3.10,$3.1294,$3.01
06/24/2021,$3.04,137717,$3.035,$3.08,$3.00
06/23/2021,$3.01,335691,$2.92,$3.04,$2.92
06/22/2021,$2.88,167543,$2.88,$2.91,$2.80
06/21/2021,$2.87,406131,$2.93,$2.9499,$2.79
06/18/2021,$3.00,390651,$3.06,$3.15,$2.9413
06/17/2021,$3.21,1160601,$3.08,$3.22,$2.9073
06/16/2021,$3.16,15433020,$3.12,$3.68,$2.88
06/15/2021,$2.73,3561946,$2.79,$2.84,$2.72
06/14/2021,$2.82,200761,$2.94,$2.94,$2.71
06/11/2021,$2.93,77488,$2.84,$2.98,$2.84
06/10/2021,$2.84,91717,$2.87,$2.9499,$2.7878
06/09/2021,$2.89,109459,$3.03,$3.07,$2.82
06/08/2021,$2.99,187670,$2.97,$3.03,$2.9058
06/07/2021,$2.88,230591,$2.69,$2.9297,$2.60
06/04/2021,$2.71,160142,$2.72,$2.7596,$2.62
06/03/2021,$2.65,123928,$2.67,$2.68,$2.60
06/02/2021,$2.69,123052,$2.74,$2.74,$2.63
06/01/2021,$2.71,222564,$2.88,$2.93,$2.63
05/28/2021,$2.85,571331,$2.97,$3.20,$2.75
05/27/2021,$2.83,499167,$2.44,$2.84,$2.44
05/26/2021,$2.44,181280,$2.40,$2.50,$2.36
05/25/2021,$2.40,192908,$2.53,$2.60,$2.40
05/24/2021,$2.53,220789,$2.64,$2.77,$2.51
05/21/2021,$2.65,430453,$2.85,$3.0926,$2.56
05/20/2021,$2.83,304978,$2.52,$2.90,$2.47
05/19/2021,$2.47,87816,$2.51,$2.55,$2.40
05/18/2021,$2.44,115694,$2.30,$2.50,$2.296
05/17/2021,$2.28,28143,$2.1754,$2.30,$2.1754
05/14/2021,$2.21,66081,$2.14,$2.22,$2.08
05/13/2021,$2.21,83557,$2.24,$2.2988,$2.20
05/12/2021,$2.28,53118,$2.31,$2.35,$2.23
05/11/2021,$2.30,71771,$2.29,$2.39,$2.23
05/10/2021,$2.36,70057,$2.38,$2.41,$2.31
05/07/2021,$2.43,79503,$2.32,$2.45,$2.30
05/06/2021,$2.30,63149,$2.47,$2.49,$2.30
05/05/2021,$2.50,67760,$2.54,$2.5899,$2.50
05/04/2021,$2.54,89292,$2.70,$2.7333,$2.53
05/03/2021,$2.74,90967,$2.67,$2.78,$2.66
04/30/2021,$2.70,90600,$2.73,$2.74,$2.67
04/29/2021,$2.71,186215,$2.72,$2.80,$2.6291
04/28/2021,$2.71,91341,$2.76,$2.76,$2.66
04/27/2021,$2.68,34883,$2.71,$2.71,$2.65
04/26/2021,$2.71,42913,$2.75,$2.75,$2.7091
04/23/2021,$2.70,70828,$2.72,$2.75,$2.67
04/22/2021,$2.7081,35830,$2.74,$2.75,$2.69
04/21/2021,$2.70,55985,$2.69,$2.77,$2.60
04/20/2021,$2.66,48730,$2.78,$2.81,$2.64
04/19/2021,$2.77,150330,$2.68,$2.85,$2.67
04/16/2021,$2.75,49846,$2.73,$2.75,$2.64
04/15/2021,$2.75,82663,$2.72,$2.77,$2.67
04/14/2021,$2.73,64986,$2.75,$2.80,$2.70
