Date,Close/Last,Volume,Open,High,Low,Brand
1/4/22,$1.75 ,443673,$1.70 ,$1.87 ,$1.69 ,FORD
1/3/22,$1.64 ,84218,$1.63 ,$1.65 ,$1.58 ,FORD
12/31/21,$1.56 ,103478,$1.54 ,$1.58 ,$1.54 ,FORD
12/30/21,$1.55 ,93274,$1.52 ,$1.60 ,$1.52 ,FORD
12/29/21,$1.51 ,51363,$1.57 ,$1.57 ,$1.50 ,FORD
12/28/21,$1.56 ,63688,$1.63 ,$1.65 ,$1.55 ,FORD
12/27/21,$1.63 ,43720,$1.64 ,$1.65 ,$1.60 ,FORD
12/23/21,$1.60 ,84257,$1.56 ,$1.64 ,$1.56 ,FORD
12/22/21,$1.64 ,97722,$1.71 ,$1.71 ,$1.60 ,FORD
12/21/21,$1.64 ,68774,$1.56 ,$1.64 ,$1.52 ,FORD
12/20/21,$1.56 ,115172,$1.55 ,$1.61 ,$1.50 ,FORD
12/17/21,$1.60 ,237485,$1.60 ,$1.64 ,$1.52 ,FORD
12/16/21,$1.74 ,301572,$1.72 ,$1.79 ,$1.69 ,FORD
12/15/21,$1.72 ,74188,$1.62 ,$1.77 ,$1.60 ,FORD
12/14/21,$1.66 ,142965,$1.88 ,$1.88 ,$1.59 ,FORD
12/13/21,$1.92 ,214981,$1.83 ,$2.02 ,$1.71 ,FORD
12/10/21,$1.81 ,29101,$1.90 ,$1.90 ,$1.76 ,FORD
12/9/21,$1.87 ,22213,$1.88 ,$1.90 ,$1.86 ,FORD
12/8/21,$1.87 ,31100,$1.83 ,$1.87 ,$1.78 ,FORD
12/7/21,$1.78 ,82188,$1.75 ,$1.80 ,$1.69 ,FORD
12/6/21,$1.69 ,50583,$1.70 ,$1.70 ,$1.63 ,FORD
12/3/21,$1.64 ,71103,$1.73 ,$1.78 ,$1.60 ,FORD
12/2/21,$1.71 ,120201,$1.77 ,$1.80 ,$1.68 ,FORD
12/1/21,$1.81 ,61119,$1.81 ,$1.90 ,$1.80 ,FORD
11/30/21,$1.84 ,48076,$1.80 ,$1.85 ,$1.79 ,FORD
11/29/21,$1.85 ,63504,$1.87 ,$1.89 ,$1.85 ,FORD
11/26/21,$1.87 ,94207,$1.86 ,$1.92 ,$1.80 ,FORD
11/24/21,$1.86 ,82436,$1.87 ,$1.90 ,$1.81 ,FORD
11/23/21,$1.88 ,57296,$1.92 ,$1.95 ,$1.87 ,FORD
11/22/21,$1.96 ,92637,$2.05 ,$2.05 ,$1.91 ,FORD
11/19/21,$1.99 ,102039,$2.09 ,$2.11 ,$1.91 ,FORD
11/18/21,$2.06 ,132399,$1.87 ,$2.09 ,$1.86 ,FORD
11/17/21,$1.85 ,193133,$2.01 ,$2.05 ,$1.85 ,FORD
11/16/21,$2.10 ,124811,$2.18 ,$2.18 ,$2.03 ,FORD
11/15/21,$2.13 ,150068,$2.21 ,$2.24 ,$2.10 ,FORD
11/12/21,$2.23 ,63218,$2.21 ,$2.25 ,$2.19 ,FORD
11/11/21,$2.20 ,77142,$2.23 ,$2.24 ,$2.18 ,FORD
11/10/21,$2.25 ,98129,$2.33 ,$2.36 ,$2.23 ,FORD
11/9/21,$2.32 ,157802,$2.30 ,$2.39 ,$2.24 ,FORD
11/8/21,$2.27 ,111571,$2.29 ,$2.30 ,$2.20 ,FORD
11/5/21,$2.22 ,60886,$2.24 ,$2.28 ,$2.20 ,FORD
11/4/21,$2.21 ,284470,$2.30 ,$2.44 ,$2.18 ,FORD
11/3/21,$2.29 ,75525,$2.21 ,$2.34 ,$2.20 ,FORD
11/2/21,$2.23 ,88606,$2.25 ,$2.28 ,$2.15 ,FORD
11/1/21,$2.23 ,150661,$2.25 ,$2.29 ,$2.18 ,FORD
10/29/21,$2.26 ,97013,$2.34 ,$2.36 ,$2.25 ,FORD
10/28/21,$2.31 ,209138,$2.16 ,$2.40 ,$2.16 ,FORD
10/27/21,$2.17 ,45164,$2.21 ,$2.24 ,$2.17 ,FORD
10/26/21,$2.25 ,42925,$2.30 ,$2.30 ,$2.22 ,FORD
10/25/21,$2.27 ,54299,$2.23 ,$2.30 ,$2.22 ,FORD
10/22/21,$2.29 ,55938,$2.22 ,$2.29 ,$2.17 ,FORD
10/21/21,$2.27 ,147091,$2.15 ,$2.31 ,$2.15 ,FORD
10/20/21,$2.19 ,23587,$2.20 ,$2.20 ,$2.17 ,FORD
10/19/21,$2.21 ,46140,$2.17 ,$2.23 ,$2.12 ,FORD
10/18/21,$2.14 ,47974,$2.09 ,$2.18 ,$2.09 ,FORD
10/15/21,$2.19 ,28308,$2.21 ,$2.21 ,$2.15 ,FORD
10/14/21,$2.17 ,35337,$2.16 ,$2.20 ,$2.14 ,FORD
10/13/21,$2.18 ,74528,$2.11 ,$2.19 ,$2.11 ,FORD
10/12/21,$2.14 ,39276,$2.15 ,$2.18 ,$2.10 ,FORD
10/11/21,$2.18 ,28775,$2.21 ,$2.21 ,$2.10 ,FORD
10/8/21,$2.20 ,30022,$2.22 ,$2.22 ,$2.16 ,FORD
10/7/21,$2.22 ,40889,$2.30 ,$2.30 ,$2.17 ,FORD
10/6/21,$2.17 ,64449,$2.23 ,$2.23 ,$2.12 ,FORD
10/5/21,$2.23 ,53985,$2.25 ,$2.29 ,$2.19 ,FORD
10/4/21,$2.26 ,47785,$2.36 ,$2.36 ,$2.25 ,FORD
10/1/21,$2.32 ,49424,$2.43 ,$2.46 ,$2.29 ,FORD
9/30/21,$2.39 ,52996,$2.32 ,$2.40 ,$2.29 ,FORD
9/29/21,$2.35 ,84080,$2.46 ,$2.46 ,$2.28 ,FORD
9/28/21,$2.52 ,461340,$2.35 ,$2.68 ,$2.32 ,FORD
9/27/21,$2.29 ,42832,$2.25 ,$2.33 ,$2.21 ,FORD
9/24/21,$2.26 ,36101,$2.27 ,$2.30 ,$2.24 ,FORD
9/23/21,$2.28 ,85551,$2.20 ,$2.31 ,$2.18 ,FORD
9/22/21,$2.28 ,88920,$2.18 ,$2.34 ,$2.18 ,FORD
9/21/21,$2.20 ,101611,$2.19 ,$2.23 ,$2.15 ,FORD
9/20/21,$2.18 ,99485,$2.19 ,$2.23 ,$2.08 ,FORD
9/17/21,$2.26 ,70143,$2.30 ,$2.30 ,$2.23 ,FORD
9/16/21,$2.31 ,39079,$2.34 ,$2.35 ,$2.27 ,FORD
9/15/21,$2.34 ,35255,$2.33 ,$2.35 ,$2.26 ,FORD
9/14/21,$2.31 ,44737,$2.35 ,$2.40 ,$2.28 ,FORD
9/13/21,$2.38 ,42217,$2.38 ,$2.42 ,$2.36 ,FORD
9/10/21,$2.41 ,49139,$2.49 ,$2.49 ,$2.36 ,FORD
9/9/21,$2.39 ,54230,$2.41 ,$2.46 ,$2.36 ,FORD
9/8/21,$2.44 ,48009,$2.49 ,$2.52 ,$2.37 ,FORD
9/7/21,$2.45 ,62738,$2.55 ,$2.55 ,$2.44 ,FORD
9/3/21,$2.52 ,48007,$2.50 ,$2.58 ,$2.49 ,FORD
9/2/21,$2.51 ,74725,$2.48 ,$2.56 ,$2.48 ,FORD
9/1/21,$2.50 ,137030,$2.60 ,$2.63 ,$2.48 ,FORD
8/31/21,$2.60 ,157507,$2.51 ,$2.64 ,$2.48 ,FORD
8/30/21,$2.54 ,90574,$2.62 ,$2.69 ,$2.53 ,FORD
8/27/21,$2.65 ,130644,$2.57 ,$2.70 ,$2.54 ,FORD
8/26/21,$2.54 ,41672,$2.62 ,$2.62 ,$2.51 ,FORD
8/25/21,$2.58 ,45897,$2.60 ,$2.65 ,$2.58 ,FORD
8/24/21,$2.62 ,100717,$2.46 ,$2.65 ,$2.46 ,FORD
8/23/21,$2.46 ,53083,$2.46 ,$2.49 ,$2.43 ,FORD
8/20/21,$2.42 ,44693,$2.40 ,$2.45 ,$2.35 ,FORD
8/19/21,$2.35 ,53764,$2.37 ,$2.43 ,$2.33 ,FORD
8/18/21,$2.41 ,72736,$2.39 ,$2.50 ,$2.32 ,FORD
8/17/21,$2.43 ,96422,$2.48 ,$2.49 ,$2.34 ,FORD
8/16/21,$2.52 ,46411,$2.56 ,$2.56 ,$2.48 ,FORD
8/13/21,$2.60 ,87518,$2.60 ,$2.61 ,$2.45 ,FORD
8/12/21,$2.56 ,76083,$2.66 ,$2.66 ,$2.55 ,FORD
8/11/21,$2.61 ,53784,$2.66 ,$2.66 ,$2.57 ,FORD
8/10/21,$2.68 ,42290,$2.67 ,$2.68 ,$2.61 ,FORD
8/9/21,$2.68 ,60361,$2.73 ,$2.73 ,$2.66 ,FORD
8/6/21,$2.73 ,56639,$2.67 ,$2.74 ,$2.64 ,FORD
8/5/21,$2.68 ,76760,$2.57 ,$2.71 ,$2.57 ,FORD
8/4/21,$2.57 ,51501,$2.58 ,$2.60 ,$2.54 ,FORD
8/3/21,$2.61 ,62926,$2.64 ,$2.64 ,$2.55 ,FORD
8/2/21,$2.63 ,82306,$2.63 ,$2.68 ,$2.57 ,FORD
7/30/21,$2.62 ,41045,$2.72 ,$2.72 ,$2.62 ,FORD
7/29/21,$2.78 ,149507,$2.57 ,$2.78 ,$2.57 ,FORD
7/28/21,$2.56 ,54991,$2.63 ,$2.63 ,$2.52 ,FORD
7/27/21,$2.62 ,56606,$2.59 ,$2.63 ,$2.51 ,FORD
7/26/21,$2.59 ,79334,$2.51 ,$2.64 ,$2.51 ,FORD
7/23/21,$2.58 ,96662,$2.66 ,$2.66 ,$2.54 ,FORD
7/22/21,$2.66 ,70349,$2.73 ,$2.73 ,$2.60 ,FORD
7/21/21,$2.73 ,179299,$2.66 ,$2.76 ,$2.66 ,FORD
7/20/21,$2.66 ,162249,$2.70 ,$2.71 ,$2.59 ,FORD
7/19/21,$2.74 ,143220,$2.50 ,$2.74 ,$2.46 ,FORD
7/16/21,$2.54 ,86754,$2.57 ,$2.58 ,$2.50 ,FORD
7/15/21,$2.60 ,144096,$2.64 ,$2.65 ,$2.51 ,FORD
7/14/21,$2.67 ,120104,$2.81 ,$2.81 ,$2.60 ,FORD
7/13/21,$2.74 ,119044,$2.82 ,$2.83 ,$2.70 ,FORD
7/12/21,$2.87 ,216505,$2.80 ,$2.88 ,$2.66 ,FORD
7/9/21,$2.77 ,149169,$2.80 ,$2.88 ,$2.72 ,FORD
7/8/21,$2.79 ,192520,$2.84 ,$2.84 ,$2.62 ,FORD
7/7/21,$2.88 ,306556,$3.07 ,$3.15 ,$2.82 ,FORD
7/6/21,$3.07 ,315819,$3.20 ,$3.20 ,$3.02 ,FORD
7/2/21,$3.13 ,1269208,$3.02 ,$3.34 ,$3.01 ,FORD
7/1/21,$2.98 ,77316,$2.93 ,$3.03 ,$2.93 ,FORD
6/30/21,$2.96 ,88515,$2.99 ,$3.00 ,$2.90 ,FORD
6/29/21,$2.96 ,103770,$2.98 ,$3.04 ,$2.95 ,FORD
6/28/21,$2.98 ,176585,$3.11 ,$3.15 ,$2.93 ,FORD
6/25/21,$3.07 ,143070,$3.10 ,$3.13 ,$3.01 ,FORD
6/24/21,$3.04 ,137717,$3.04 ,$3.08 ,$3.00 ,FORD
6/23/21,$3.01 ,335691,$2.92 ,$3.04 ,$2.92 ,FORD
6/22/21,$2.88 ,167543,$2.88 ,$2.91 ,$2.80 ,FORD
6/21/21,$2.87 ,406131,$2.93 ,$2.95 ,$2.79 ,FORD
6/18/21,$3.00 ,390651,$3.06 ,$3.15 ,$2.94 ,FORD
6/17/21,$3.21 ,1160601,$3.08 ,$3.22 ,$2.91 ,FORD
6/16/21,$3.16 ,15433020,$3.12 ,$3.68 ,$2.88 ,FORD
6/15/21,$2.73 ,3561946,$2.79 ,$2.84 ,$2.72 ,FORD
6/14/21,$2.82 ,200761,$2.94 ,$2.94 ,$2.71 ,FORD
6/11/21,$2.93 ,77488,$2.84 ,$2.98 ,$2.84 ,FORD
6/10/21,$2.84 ,91717,$2.87 ,$2.95 ,$2.79 ,FORD
6/9/21,$2.89 ,109459,$3.03 ,$3.07 ,$2.82 ,FORD
6/8/21,$2.99 ,187670,$2.97 ,$3.03 ,$2.91 ,FORD
6/7/21,$2.88 ,230591,$2.69 ,$2.93 ,$2.60 ,FORD
6/4/21,$2.71 ,160142,$2.72 ,$2.76 ,$2.62 ,FORD
6/3/21,$2.65 ,123928,$2.67 ,$2.68 ,$2.60 ,FORD
6/2/21,$2.69 ,123052,$2.74 ,$2.74 ,$2.63 ,FORD
6/1/21,$2.71 ,222564,$2.88 ,$2.93 ,$2.63 ,FORD
5/28/21,$2.85 ,571331,$2.97 ,$3.20 ,$2.75 ,FORD
5/27/21,$2.83 ,499167,$2.44 ,$2.84 ,$2.44 ,FORD
5/26/21,$2.44 ,181280,$2.40 ,$2.50 ,$2.36 ,FORD
5/25/21,$2.40 ,192908,$2.53 ,$2.60 ,$2.40 ,FORD
5/24/21,$2.53 ,220789,$2.64 ,$2.77 ,$2.51 ,FORD
5/21/21,$2.65 ,430453,$2.85 ,$3.09 ,$2.56 ,FORD
5/20/21,$2.83 ,304978,$2.52 ,$2.90 ,$2.47 ,FORD
5/19/21,$2.47 ,87816,$2.51 ,$2.55 ,$2.40 ,FORD
5/18/21,$2.44 ,115694,$2.30 ,$2.50 ,$2.30 ,FORD
5/17/21,$2.28 ,28143,$2.18 ,$2.30 ,$2.18 ,FORD
5/14/21,$2.21 ,66081,$2.14 ,$2.22 ,$2.08 ,FORD
5/13/21,$2.21 ,83557,$2.24 ,$2.30 ,$2.20 ,FORD
5/12/21,$2.28 ,53118,$2.31 ,$2.35 ,$2.23 ,FORD
5/11/21,$2.30 ,71771,$2.29 ,$2.39 ,$2.23 ,FORD
5/10/21,$2.36 ,70057,$2.38 ,$2.41 ,$2.31 ,FORD
5/7/21,$2.43 ,79503,$2.32 ,$2.45 ,$2.30 ,FORD
5/6/21,$2.30 ,63149,$2.47 ,$2.49 ,$2.30 ,FORD
5/5/21,$2.50 ,67760,$2.54 ,$2.59 ,$2.50 ,FORD
5/4/21,$2.54 ,89292,$2.70 ,$2.73 ,$2.53 ,FORD
5/3/21,$2.74 ,90967,$2.67 ,$2.78 ,$2.66 ,FORD
4/30/21,$2.70 ,90600,$2.73 ,$2.74 ,$2.67 ,FORD
4/29/21,$2.71 ,186215,$2.72 ,$2.80 ,$2.63 ,FORD
4/28/21,$2.71 ,91341,$2.76 ,$2.76 ,$2.66 ,FORD
4/27/21,$2.68 ,34883,$2.71 ,$2.71 ,$2.65 ,FORD
4/26/21,$2.71 ,42913,$2.75 ,$2.75 ,$2.71 ,FORD
4/23/21,$2.70 ,70828,$2.72 ,$2.75 ,$2.67 ,FORD
4/22/21,$2.71 ,35830,$2.74 ,$2.75 ,$2.69 ,FORD
4/21/21,$2.70 ,55985,$2.69 ,$2.77 ,$2.60 ,FORD
4/20/21,$2.66 ,48730,$2.78 ,$2.81 ,$2.64 ,FORD
4/19/21,$2.77 ,150330,$2.68 ,$2.85 ,$2.67 ,FORD
4/16/21,$2.75 ,49846,$2.73 ,$2.75 ,$2.64 ,FORD
4/15/21,$2.75 ,82663,$2.72 ,$2.77 ,$2.67 ,FORD
4/14/21,$2.73 ,64986,$2.75 ,$2.80 ,$2.70 ,FORD
4/13/21,$2.78 ,44648,$2.76 ,$2.88 ,$2.70 ,FORD
4/12/21,$2.76 ,115216,$2.91 ,$2.97 ,$2.74 ,FORD
4/9/21,$2.95 ,204190,$3.00 ,$3.12 ,$2.92 ,FORD
4/8/21,$3.00 ,69416,$3.12 ,$3.12 ,$2.96 ,FORD
4/7/21,$3.02 ,140264,$3.03 ,$3.10 ,$2.98 ,FORD
4/6/21,$2.93 ,251524,$2.88 ,$3.10 ,$2.88 ,FORD
4/5/21,$2.92 ,90632,$2.81 ,$2.94 ,$2.75 ,FORD
4/1/21,$2.82 ,84202,$2.77 ,$2.88 ,$2.77 ,FORD
3/31/21,$2.85 ,71149,$2.73 ,$2.86 ,$2.73 ,FORD
3/30/21,$2.78 ,53534,$2.80 ,$2.84 ,$2.64 ,FORD
3/29/21,$2.83 ,138811,$2.88 ,$2.99 ,$2.80 ,FORD
3/26/21,$2.92 ,87064,$3.01 ,$3.01 ,$2.82 ,FORD
3/25/21,$2.97 ,143961,$2.84 ,$2.98 ,$2.75 ,FORD
3/24/21,$2.96 ,241885,$2.70 ,$3.00 ,$2.70 ,FORD
3/23/21,$2.70 ,115459,$2.90 ,$2.94 ,$2.70 ,FORD
3/22/21,$2.85 ,171576,$3.01 ,$3.05 ,$2.85 ,FORD
3/19/21,$2.96 ,167981,$3.10 ,$3.14 ,$2.96 ,FORD
3/18/21,$3.05 ,255983,$3.38 ,$3.38 ,$3.05 ,FORD
3/17/21,$3.29 ,197478,$3.41 ,$3.45 ,$3.25 ,FORD
3/16/21,$3.37 ,135182,$3.46 ,$3.55 ,$3.31 ,FORD
3/15/21,$3.45 ,133634,$3.50 ,$3.63 ,$3.42 ,FORD
3/12/21,$3.42 ,96215,$3.55 ,$3.57 ,$3.34 ,FORD
3/11/21,$3.55 ,142642,$3.62 ,$3.64 ,$3.45 ,FORD
3/10/21,$3.54 ,163826,$3.55 ,$3.67 ,$3.46 ,FORD
3/9/21,$3.40 ,224950,$3.26 ,$3.43 ,$3.26 ,FORD
3/8/21,$3.24 ,124601,$3.23 ,$3.32 ,$3.18 ,FORD
3/5/21,$3.23 ,206870,$3.26 ,$3.30 ,$2.89 ,FORD
3/4/21,$3.24 ,307087,$3.70 ,$3.70 ,$3.20 ,FORD
3/3/21,$3.69 ,149921,$3.76 ,$3.92 ,$3.61 ,FORD
3/2/21,$3.78 ,164468,$3.99 ,$3.99 ,$3.73 ,FORD
3/1/21,$3.92 ,163150,$3.70 ,$3.99 ,$3.70 ,FORD
2/26/21,$3.62 ,108304,$3.66 ,$3.75 ,$3.50 ,FORD
2/25/21,$3.59 ,259618,$3.93 ,$4.09 ,$3.56 ,FORD
2/24/21,$3.92 ,184793,$3.76 ,$4.03 ,$3.76 ,FORD
2/23/21,$3.65 ,417217,$4.00 ,$4.00 ,$3.54 ,FORD
2/22/21,$4.17 ,416931,$4.60 ,$4.60 ,$4.10 ,FORD
2/19/21,$4.59 ,280035,$4.52 ,$4.80 ,$4.50 ,FORD
2/18/21,$4.46 ,327203,$4.70 ,$4.75 ,$4.30 ,FORD
2/17/21,$4.74 ,519360,$4.68 ,$4.87 ,$4.52 ,FORD
2/16/21,$4.88 ,2802341,$5.75 ,$5.75 ,$4.59 ,FORD
2/12/21,$4.20 ,3734133,$3.93 ,$4.25 ,$3.93 ,FORD
2/11/21,$3.92 ,273381,$4.20 ,$4.29 ,$3.81 ,FORD
2/10/21,$4.19 ,386498,$4.23 ,$4.30 ,$3.93 ,FORD
2/9/21,$4.25 ,455087,$4.29 ,$4.52 ,$4.20 ,FORD
2/8/21,$4.35 ,707704,$4.24 ,$4.38 ,$3.96 ,FORD
2/5/21,$4.34 ,1357244,$3.67 ,$4.49 ,$3.64 ,FORD
2/4/21,$3.62 ,370044,$3.70 ,$3.80 ,$3.58 ,FORD
2/3/21,$3.60 ,379610,$3.52 ,$3.80 ,$3.40 ,FORD
2/2/21,$3.44 ,837458,$3.89 ,$4.00 ,$3.44 ,FORD
2/1/21,$3.91 ,1647569,$3.22 ,$4.00 ,$3.10 ,FORD
1/29/21,$3.15 ,286613,$3.00 ,$3.25 ,$2.93 ,FORD
1/28/21,$3.02 ,446538,$3.10 ,$3.28 ,$2.96 ,FORD
1/27/21,$3.25 ,1167410,$3.68 ,$3.69 ,$3.02 ,FORD
1/26/21,$3.89 ,5164199,$2.75 ,$4.20 ,$2.70 ,FORD
1/25/21,$2.61 ,468533,$2.84 ,$2.85 ,$2.56 ,FORD
1/22/21,$2.80 ,719151,$2.85 ,$2.85 ,$2.62 ,FORD
1/21/21,$2.65 ,2619178,$2.50 ,$3.29 ,$2.50 ,FORD
1/20/21,$2.50 ,1238588,$2.22 ,$2.90 ,$2.22 ,FORD
1/19/21,$2.22 ,263108,$2.11 ,$2.29 ,$2.04 ,FORD
1/15/21,$2.06 ,187762,$2.11 ,$2.15 ,$2.03 ,FORD
1/14/21,$2.15 ,687093,$2.01 ,$2.33 ,$2.00 ,FORD
1/13/21,$2.00 ,98320,$2.06 ,$2.06 ,$1.96 ,FORD
1/12/21,$2.06 ,190544,$1.97 ,$2.07 ,$1.97 ,FORD
1/11/21,$1.97 ,147647,$1.95 ,$2.04 ,$1.94 ,FORD
1/8/21,$1.92 ,84198,$1.89 ,$1.95 ,$1.86 ,FORD
1/7/21,$1.91 ,95247,$1.89 ,$1.98 ,$1.88 ,FORD
1/6/21,$1.85 ,322077,$1.86 ,$2.03 ,$1.83 ,FORD
1/5/21,$1.89 ,123158,$1.89 ,$1.92 ,$1.82 ,FORD
1/4/21,$1.88 ,117930,$1.86 ,$1.92 ,$1.82 ,FORD
12/31/20,$1.82 ,86899,$1.86 ,$1.86 ,$1.80 ,FORD
12/30/20,$1.85 ,59815,$1.88 ,$1.94 ,$1.83 ,FORD
12/29/20,$1.87 ,41746,$1.90 ,$1.94 ,$1.87 ,FORD
12/28/20,$1.88 ,72837,$1.93 ,$1.95 ,$1.85 ,FORD
12/24/20,$1.88 ,36410,$1.85 ,$1.92 ,$1.85 ,FORD
12/23/20,$1.88 ,98584,$1.86 ,$1.93 ,$1.86 ,FORD
12/22/20,$1.95 ,315611,$1.88 ,$1.99 ,$1.83 ,FORD
12/21/20,$2.16 ,757320,$1.75 ,$2.20 ,$1.75 ,FORD
12/18/20,$1.75 ,34911,$1.75 ,$1.80 ,$1.75 ,FORD
12/17/20,$1.77 ,85124,$1.74 ,$1.81 ,$1.74 ,FORD
12/16/20,$1.75 ,66582,$1.74 ,$1.78 ,$1.73 ,FORD
12/15/20,$1.73 ,37981,$1.71 ,$1.73 ,$1.70 ,FORD
12/14/20,$1.70 ,62114,$1.70 ,$1.72 ,$1.65 ,FORD
12/11/20,$1.71 ,53492,$1.74 ,$1.76 ,$1.70 ,FORD
12/10/20,$1.74 ,37997,$1.73 ,$1.76 ,$1.73 ,FORD
12/9/20,$1.73 ,67270,$1.74 ,$1.77 ,$1.70 ,FORD
12/8/20,$1.74 ,140633,$1.78 ,$1.82 ,$1.72 ,FORD
12/7/20,$1.83 ,87965,$1.85 ,$1.88 ,$1.82 ,FORD
12/4/20,$1.87 ,68224,$1.85 ,$1.87 ,$1.82 ,FORD
12/3/20,$1.84 ,50064,$1.87 ,$1.89 ,$1.82 ,FORD
12/2/20,$1.87 ,49034,$1.86 ,$1.88 ,$1.80 ,FORD
12/1/20,$1.84 ,59668,$1.83 ,$1.88 ,$1.80 ,FORD
11/30/20,$1.83 ,239074,$1.99 ,$2.11 ,$1.83 ,FORD
11/27/20,$1.97 ,139775,$1.87 ,$1.97 ,$1.87 ,FORD
11/25/20,$1.91 ,169930,$1.81 ,$1.91 ,$1.77 ,FORD
11/24/20,$1.81 ,267912,$1.73 ,$1.85 ,$1.72 ,FORD
11/23/20,$1.72 ,61565,$1.72 ,$1.74 ,$1.70 ,FORD
11/20/20,$1.70 ,40752,$1.71 ,$1.71 ,$1.66 ,FORD
11/19/20,$1.70 ,46203,$1.66 ,$1.72 ,$1.65 ,FORD
11/18/20,$1.66 ,48373,$1.69 ,$1.70 ,$1.64 ,FORD
11/17/20,$1.68 ,103477,$1.69 ,$1.74 ,$1.63 ,FORD
11/16/20,$1.67 ,68408,$1.63 ,$1.70 ,$1.63 ,FORD
11/13/20,$1.63 ,117038,$1.60 ,$1.64 ,$1.56 ,FORD
11/12/20,$1.58 ,138189,$1.56 ,$1.68 ,$1.56 ,FORD
11/11/20,$1.58 ,51037,$1.57 ,$1.58 ,$1.53 ,FORD
11/10/20,$1.57 ,73504,$1.56 ,$1.58 ,$1.51 ,FORD
11/9/20,$1.56 ,62560,$1.61 ,$1.61 ,$1.54 ,FORD
11/6/20,$1.58 ,81537,$1.57 ,$1.63 ,$1.55 ,FORD
11/5/20,$1.59 ,75469,$1.54 ,$1.62 ,$1.54 ,FORD
11/4/20,$1.57 ,46486,$1.55 ,$1.61 ,$1.55 ,FORD
11/3/20,$1.57 ,109820,$1.62 ,$1.62 ,$1.54 ,FORD
11/2/20,$1.53 ,35489,$1.54 ,$1.54 ,$1.50 ,FORD
10/30/20,$1.52 ,45408,$1.52 ,$1.54 ,$1.48 ,FORD
10/29/20,$1.55 ,71845,$1.54 ,$1.55 ,$1.51 ,FORD
10/28/20,$1.50 ,62221,$1.53 ,$1.53 ,$1.46 ,FORD
10/27/20,$1.52 ,50881,$1.46 ,$1.54 ,$1.46 ,FORD
10/26/20,$1.46 ,247866,$1.51 ,$1.52 ,$1.45 ,FORD
10/23/20,$1.50 ,70742,$1.57 ,$1.59 ,$1.49 ,FORD
10/22/20,$1.55 ,93427,$1.55 ,$1.59 ,$1.49 ,FORD
10/21/20,$1.53 ,159216,$1.50 ,$1.54 ,$1.47 ,FORD
10/20/20,$1.50 ,191629,$1.52 ,$1.55 ,$1.45 ,FORD
10/19/20,$1.53 ,602368,$1.62 ,$1.65 ,$1.51 ,FORD
10/16/20,$1.70 ,5433630,$1.50 ,$1.99 ,$1.49 ,FORD
10/15/20,$1.50 ,45417,$1.49 ,$1.51 ,$1.47 ,FORD
10/14/20,$1.51 ,132436,$1.57 ,$1.57 ,$1.47 ,FORD
10/13/20,$1.57 ,140658,$1.64 ,$1.64 ,$1.51 ,FORD
10/12/20,$1.61 ,209557,$1.64 ,$1.65 ,$1.54 ,FORD
10/9/20,$1.63 ,1080796,$1.51 ,$1.73 ,$1.48 ,FORD
10/8/20,$1.50 ,32262,$1.48 ,$1.50 ,$1.45 ,FORD
10/7/20,$1.47 ,53772,$1.45 ,$1.52 ,$1.45 ,FORD
10/6/20,$1.44 ,70720,$1.47 ,$1.50 ,$1.44 ,FORD
10/5/20,$1.47 ,103636,$1.46 ,$1.51 ,$1.43 ,FORD
10/2/20,$1.44 ,66145,$1.41 ,$1.45 ,$1.38 ,FORD
10/1/20,$1.41 ,54892,$1.41 ,$1.42 ,$1.39 ,FORD
9/30/20,$1.39 ,57658,$1.40 ,$1.42 ,$1.39 ,FORD
9/29/20,$1.41 ,30365,$1.41 ,$1.42 ,$1.39 ,FORD
9/28/20,$1.42 ,59318,$1.41 ,$1.42 ,$1.38 ,FORD
9/25/20,$1.41 ,83913,$1.35 ,$1.42 ,$1.35 ,FORD
9/24/20,$1.35 ,72923,$1.38 ,$1.38 ,$1.32 ,FORD
9/23/20,$1.38 ,289587,$1.45 ,$1.49 ,$1.36 ,FORD
9/22/20,$1.49 ,3247681,$1.37 ,$1.91 ,$1.35 ,FORD
9/21/20,$1.37 ,62505,$1.45 ,$1.45 ,$1.36 ,FORD
9/18/20,$1.44 ,41635,$1.43 ,$1.45 ,$1.42 ,FORD
9/17/20,$1.45 ,103410,$1.42 ,$1.47 ,$1.40 ,FORD
9/16/20,$1.42 ,38747,$1.41 ,$1.43 ,$1.41 ,FORD
9/15/20,$1.40 ,45922,$1.40 ,$1.46 ,$1.40 ,FORD
9/14/20,$1.40 ,90177,$1.45 ,$1.45 ,$1.37 ,FORD
9/11/20,$1.45 ,57970,$1.52 ,$1.52 ,$1.45 ,FORD
9/10/20,$1.49 ,50065,$1.50 ,$1.53 ,$1.49 ,FORD
9/9/20,$1.51 ,74323,$1.50 ,$1.56 ,$1.50 ,FORD
9/8/20,$1.51 ,41446,$1.48 ,$1.54 ,$1.48 ,FORD
9/4/20,$1.52 ,88711,$1.49 ,$1.55 ,$1.48 ,FORD
9/3/20,$1.50 ,122508,$1.54 ,$1.55 ,$1.49 ,FORD
9/2/20,$1.56 ,48060,$1.60 ,$1.60 ,$1.55 ,FORD
9/1/20,$1.60 ,62192,$1.62 ,$1.63 ,$1.56 ,FORD
8/31/20,$1.62 ,93059,$1.63 ,$1.70 ,$1.58 ,FORD
